Activity Code,Competition Name,Product, Project Number,Participant Name,IsLead,Project Title,Project Status,Project Start Date,Project End Date,Offer Grant
0905,Information Infrastructure Protection Mar-09,CRD,101195,BAPCO Limited,Collaborator,LYNX - Ruggedized and Portable Ka-Band Satcom Suitcase Terminal,Live,01/07/2012,30/06/2014,53142.00
0905,Information Infrastructure Protection Mar-09,CRD,101195,Avanti Communications Limited,Lead,LYNX - Ruggedized and Portable Ka-Band Satcom Suitcase Terminal,Live,01/07/2012,30/06/2014,248503.00
0905,Information Infrastructure Protection Mar-09,CRD,101198,University of Surrey,Collaborator,Telecom Satellite Mechanical Platform,Live,01/07/2012,30/06/2014,50000.00
0921,Information Infrastructure Protection FT Mar-09,CRD,101198,University of Bath,Collaborator,Telecom Satellite Mechanical Platform,Live,01/07/2012,30/06/2014,137088.00
0921,Information Infrastructure Protection FT Mar-09,CRD,101198,Astrium Limited,Lead,Telecom Satellite Mechanical Platform,Live,01/07/2012,30/06/2014,1066988.00
0921,Information Infrastructure Protection FT Mar-09,CRD,101198,Thermacore Europe Ltd,Collaborator,Telecom Satellite Mechanical Platform,Live,01/07/2012,30/06/2014,235616.00
0921,Information Infrastructure Protection FT Mar-09,CRD,101198,QinetiQ Limited,Collaborator,Telecom Satellite Mechanical Platform,Live,01/07/2012,30/06/2014,180000.00
0921,Information Infrastructure Protection FT Mar-09,CRD,101198,ABSL Power Solutions Limited,Collaborator,Telecom Satellite Mechanical Platform,Live,01/07/2012,30/06/2014,48392.00
0921,Information Infrastructure Protection FT Mar-09,CRD,101198,Qioptiq Limited,Collaborator,Telecom Satellite Mechanical Platform,Live,01/07/2012,30/06/2014,18889.00
0921,Information Infrastructure Protection FT Mar-09,CRD,101198,TISICS Limited,Collaborator,Telecom Satellite Mechanical Platform,Live,01/07/2012,30/06/2014,200000.00
0921,Information Infrastructure Protection FT Mar-09,CRD,101198,Moog Isp UK Westcott Limited,Collaborator,Telecom Satellite Mechanical Platform,Live,01/07/2012,30/06/2014,49930.00
0921,Information Infrastructure Protection FT Mar-09,CRD,110116,University Of Oxford,Collaborator,SILOET 2: Project 2 Lightweight Fan System Technology Development,Live,01/07/2012,30/06/2016,500000.00
0921,Information Infrastructure Protection FT Mar-09,CRD,110116,Rolls-Royce PLC,Lead,SILOET 2: Project 2 Lightweight Fan System Technology Development,Live,01/07/2012,30/06/2016,2700000.00
0921,Information Infrastructure Protection FT Mar-09,CRD,110117,University of Bristol,Collaborator,SILOET 2: Project 3: Lightweight Fan System Design and Operation,Live,01/07/2012,30/06/2015,800000.00
0921,Information Infrastructure Protection FT Mar-09,CRD,110117,Rolls-Royce PLC,Lead,SILOET 2: Project 3: Lightweight Fan System Design and Operation,Live,01/07/2012,30/06/2015,1551724.00
0921,Information Infrastructure Protection FT Mar-09,CRD,110117,GKN Aerospace Services Limited,Collaborator,SILOET 2: Project 3: Lightweight Fan System Design and Operation,Live,01/07/2012,30/06/2015,948276.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,110118,Rolls-Royce PLC,Lead,SILOET 2: Project 4 Lightweight Composite Casing Manufacturing Development,Live,01/07/2012,31/12/2014,800000.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,110118,GKN Aerospace Services Limited,Collaborator,SILOET 2: Project 4 Lightweight Composite Casing Manufacturing Development,Live,01/07/2012,31/12/2014,2700000.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130764,NPL Management Limited,Collaborator,Gas quality assurance in an industrial CCS cluster,Closed,01/07/2012,30/06/2013,21035.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130764,Progressive Energy Limited,Lead,Gas quality assurance in an industrial CCS cluster,Closed,01/07/2012,30/06/2013,31002.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130765,Guralp Systems Limited,Collaborator,Development of microseismic tools for post-injection monitoring of containment efficiency of underground carbon storage,Closed,01/07/2012,31/05/2013,30000.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130765,Applied Seismology Consultants Limited,Lead,Development of microseismic tools for post-injection monitoring of containment efficiency of underground carbon storage,Closed,01/07/2012,31/05/2013,45002.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130771,Surrey Satellite Technology Limited,Lead,Advanced GNSS Receiver for Positioning and Timing in Space,Live,01/07/2012,30/06/2013,63832.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130771,Chronos Technology Limited,Collaborator,Advanced GNSS Receiver for Positioning and Timing in Space,Live,01/07/2012,30/06/2013,35931.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130777,Airborne Engineering Ltd,Collaborator,HTAE Test - Fasttrack boost to commercial satellite propulsion,Live,01/07/2012,31/08/2013,61996.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130777,Moog Isp UK Westcott Limited,Lead,HTAE Test - Fasttrack boost to commercial satellite propulsion,Live,01/07/2012,31/08/2013,22591.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130778,Metropolitan Police Service,Collaborator,"Rapid Assessment, Characterisation and Localisation of GNSS denial of service attacks [RASCAL]",Live,01/07/2012,30/06/2013,23200.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130778,CGI IT UK Limited,Collaborator,"Rapid Assessment, Characterisation and Localisation of GNSS denial of service attacks [RASCAL]",Live,01/07/2012,30/06/2013,20000.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130778,NSL,Lead,"Rapid Assessment, Characterisation and Localisation of GNSS denial of service attacks [RASCAL]",Live,01/07/2012,30/06/2013,50023.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130782,STFC Laboratories RAL Space,Collaborator,Development of a quasi-optics system for the MetOp-SG MWS 183/229 GHz channels,Final Claim,01/07/2012,31/05/2013,30000.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130782,Astrium Limited,Lead,Development of a quasi-optics system for the MetOp-SG MWS 183/229 GHz channels,Final Claim,01/07/2012,31/05/2013,65000.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130782,Systems Engineering & Assessment (SEA) Limited,Collaborator,Development of a quasi-optics system for the MetOp-SG MWS 183/229 GHz channels,Final Claim,01/07/2012,31/05/2013,5000.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130793,Cobham CTS Limited,Collaborator,Ultra-high efficiency X-Band MMICs for portable satellite communications,Live,01/07/2012,31/08/2013,38769.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130793,VIPER RF Limited,Lead,Ultra-high efficiency X-Band MMICs for portable satellite communications,Live,01/07/2012,31/08/2013,58546.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130790,Surrey Satellite Technology Limited,Collaborator,NGOBS - Next Generation Onboard Software,Closed,01/07/2012,31/05/2013,18001.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130790,CGI IT UK Limited,Lead,NGOBS - Next Generation Onboard Software,Closed,01/07/2012,31/05/2013,40000.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130792,STFC Laboratories RAL Space,Collaborator,Compact electronics for space deployable quantum cascade lasers,Closed,01/07/2012,31/03/2013,30018.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130792,M Squared Lasers Limited,Lead,Compact electronics for space deployable quantum cascade lasers,Closed,01/07/2012,31/03/2013,21896.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130795,University of Southampton,Collaborator,Next Generation Reaction Wheel Development,Closed,01/07/2012,31/03/2013,69255.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130795,SSBV Space & Ground Systems Limited,Lead,Next Generation Reaction Wheel Development,Closed,01/07/2012,31/03/2013,30000.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130796,Astrium Limited,Lead,"Innovative ""Green"" Propulsion Systems",Live,01/07/2012,30/09/2013,44779.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130796,Surrey Satellite Technology Limited,Collaborator,"Innovative ""Green"" Propulsion Systems",Live,01/07/2012,30/09/2013,10000.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130796,Moog Isp UK Westcott Limited,Collaborator,"Innovative ""Green"" Propulsion Systems",Live,01/07/2012,30/09/2013,20001.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130804,AlertMe.com Limited,Lead,Plan capture of a Domestic Consumption Dataset to inform Smart Demand,Closed,01/07/2012,31/12/2012,24750.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130805,B9 Energy Storage Limited,Lead,SENSE (Smart ENergy StoragE),Closed,01/07/2012,31/10/2012,10243.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130805,Fast Technologies Limited,Collaborator,SENSE (Smart ENergy StoragE),Closed,01/07/2012,31/10/2012,6657.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130805,Centre for Competitiveness / SGI,Collaborator,SENSE (Smart ENergy StoragE),Closed,01/07/2012,31/10/2012,6788.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130812,Bioregional Development Group,Collaborator,Feasibility Study for Optimizing Demand in Residential Developments with High Density Photovoltaic Arrays,Final Claim,01/07/2012,31/05/2013,16084.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130812,Carnego Systems Limited,Lead,Feasibility Study for Optimizing Demand in Residential Developments with High Density Photovoltaic Arrays,Final Claim,01/07/2012,31/05/2013,56250.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130812,Zeta Specialist Lighting Limited,Collaborator,Feasibility Study for Optimizing Demand in Residential Developments with High Density Photovoltaic Arrays,Final Claim,01/07/2012,31/05/2013,26260.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130813,Selex ES Limited,Collaborator,Slimsensor,Closed,01/07/2012,30/06/2013,24000.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130813,Sentec Limited,Lead,Slimsensor,Closed,01/07/2012,30/06/2013,63685.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130818,University of Strathclyde,Collaborator,System Optimisation and Control for Homes - SOCH,Closed,01/07/2012,30/06/2013,17996.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130818,BRE Trust Limited,Collaborator,System Optimisation and Control for Homes - SOCH,Closed,01/07/2012,30/06/2013,19410.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130818,PassivSystems Limited,Lead,System Optimisation and Control for Homes - SOCH,Closed,01/07/2012,30/06/2013,44489.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130825,Cardiff University,Collaborator,Fault current limiter for smart power grids,Final Claim,01/07/2012,31/03/2013,28029.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130825,FaultCurrent Limited,Lead,Fault current limiter for smart power grids,Final Claim,01/07/2012,31/03/2013,38220.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130826,JarmaCoe Solutions Ltd,Collaborator,"Residential Householders trading demand reductions in an online ""Generation Game"".",Final Claim,01/07/2012,30/06/2013,11529.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130826,Oswald Consultancy Ltd,Lead,"Residential Householders trading demand reductions in an online ""Generation Game"".",Final Claim,01/07/2012,30/06/2013,24930.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130829,University of Manchester,Collaborator,Urban Virtual Energy Exchange (U-VEX),Closed,01/07/2012,31/12/2012,18000.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130829,Ove Arup and Partners Limited,Collaborator,Urban Virtual Energy Exchange (U-VEX),Closed,01/07/2012,31/12/2012,29500.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130829,Clicks and Links Limited,Lead,Urban Virtual Energy Exchange (U-VEX),Closed,01/07/2012,31/12/2012,52000.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130975,Nottingham City Council,Lead,Nottingham Smart City Information Model (SCIM),Closed,01/07/2012,30/11/2012,45700.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130980,Cambridge City Council,Lead,Cambridge Future City Feasibility Study,Closed,01/07/2012,30/11/2012,50000.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130981,Peterborough City Council,Lead,Connected Peterborough,Closed,01/07/2012,30/11/2012,50000.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,130987,Derby City Council,Lead,Derby: Future City Demonstrator,Closed,01/07/2012,30/11/2012,41507.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,160011,University of Bristol- National Composites Centre,Lead,High Value Manufacturing Catapult Expansion of the National Composites Centre (NCC),Live,01/07/2012,31/12/2014,28000000.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,400261,University of Warwick,Collaborator,High temperature converters - fast track to increasing the speed of adoption of electric powertrains,Live,01/07/2012,30/06/2014,299021.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,400261,Semelab Limited,Collaborator,High temperature converters - fast track to increasing the speed of adoption of electric powertrains,Live,01/07/2012,30/06/2014,28000.00
0920,SIF: LCV Focus Area 1 (GMDProof of Concept) Jun-09,CRD,400261,Ricardo UK Limited,Collaborator,High temperature converters - fast track to increasing the speed of adoption of electric powertrains,Live,01/07/2012,30/06/2014,11321.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,400261,Prodrive Automotive Technology Limited,Lead,High temperature converters - fast track to increasing the speed of adoption of electric powertrains,Live,01/07/2012,30/06/2014,20790.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,400261,GE Aviation Systems Limited,Collaborator,High temperature converters - fast track to increasing the speed of adoption of electric powertrains,Live,01/07/2012,30/06/2014,24242.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,400261,Converteam Limited,Collaborator,High temperature converters - fast track to increasing the speed of adoption of electric powertrains,Live,01/07/2012,30/06/2014,0.00
0910,IDP 1 Ultra-efficient sys for elec/hybr veh Jan-09,CRD,400261,Diamond Hard Surfaces Limited,Collaborator,High temperature converters - fast track to increasing the speed of adoption of electric powertrains,Live,01/07/2012,30/06/2014,7040.00
0939,Application of Innovative Materials (AIMC4) Sep-09,CRD,400261,GaN Systems Limited,Collaborator,High temperature converters - fast track to increasing the speed of adoption of electric powertrains,Live,01/07/2012,30/06/2014,0.00
0939,Application of Innovative Materials (AIMC4) Sep-09,CRD,450074,Zero Carbon Hub Limited,Lead,Rowner Renewal Flats - Overheating Study,Live,01/07/2012,31/10/2013,19988.00
0939,Application of Innovative Materials (AIMC4) Sep-09,CRD,450086,Building Research Establishment Limited,Lead,BRE Scotland Innovation Park Visitor Centre,Live,01/07/2012,30/09/2014,50500.00
0939,Application of Innovative Materials (AIMC4) Sep-09,CRD,450092,Quattro Design Architects Limited,Lead,The Main Place Coleford Community Centre,Live,01/07/2012,30/09/2014,48000.00
0939,Application of Innovative Materials (AIMC4) Sep-09,CRD,508433,Swansea University,Lead,Swansea University And Welsh Government,Live,01/07/2012,30/06/2014,13432.00
0939,Application of Innovative Materials (AIMC4) Sep-09,CRD,508456,University of Dundee,Lead,University of Dundee And Rautomead Limited,Live,01/07/2012,31/10/2014,94936.00
0921,Information Infrastructure Protection FT Mar-09,CRD,508472,University of the West of England Bristol,Lead,University of the West of England Bristol And ProfitAbility Business Simulations Limited,Live,01/07/2012,31/07/2014,78592.00
0921,Information Infrastructure Protection FT Mar-09,CRD,508482,University of Greenwich,Lead,University of Greenwich And NIC Instruments Limited,Live,01/07/2012,31/12/2014,70527.00
0921,Information Infrastructure Protection FT Mar-09,CRD,508490,Robert Gordon University,Lead,The Robert Gordon University And James Jones & Sons Limited,Live,01/07/2012,30/06/2014,62766.00
0921,Information Infrastructure Protection FT Mar-09,CRD,508510,University of Manchester,Lead,The University of Manchester And International Institute of Risk and Safety Management,Live,01/07/2012,31/01/2014,66521.00
0921,Information Infrastructure Protection FT Mar-09,CRD,508511,University of Southampton,Lead,University of Southampton And Surrey Satellite Technology Limited,Live,01/07/2012,31/12/2014,45000.00
0921,Information Infrastructure Protection FT Mar-09,CRD,508514,University of Leeds,Lead,University of Leeds And Parkinson - Spencer Refractories Limited,Live,01/07/2012,30/06/2014,89313.00
0921,Information Infrastructure Protection FT Mar-09,CRD,508520,University of Warwick,Lead,University of Warwick And NeuroSolutions Limited,Live,01/07/2012,31/07/2014,64797.00
0921,Information Infrastructure Protection FT Mar-09,CRD,508533,University of Wolverhampton,Lead,University of Wolverhampton And The Severn Partnership Limited,Live,01/07/2012,31/07/2014,54450.00
0921,Information Infrastructure Protection FT Mar-09,CRD,508538,University of Strathclyde,Lead,University of Strathclyde And Community Energy Scotland Limited,Live,01/07/2012,31/10/2014,102785.00
0921,Information Infrastructure Protection FT Mar-09,CRD,508542,The University of Edinburgh,Lead,The University of Edinburgh And France Telecom R&D UK Limited,Live,01/07/2012,30/09/2013,30452.00
0921,Information Infrastructure Protection FT Mar-09,CRD,508550,University of Glasgow,Lead,University of Glasgow And Compound Semiconductor Technologies Global Limited,Live,01/07/2012,31/07/2014,57837.00
